secid,date,cp_flag,index_flag,days,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,delta,impl_volatility,impl_strike,impl_premium,dispersion,_1_MO,_2_MO,_3_MO,_6_MO,_1_YR,_2_YR,_3_YR,_5_YR,_7_YR,_10_YR,_30_YR,close
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.222203,1262.35,38.63355,0.008459,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.216256,1271.99,43.57654,0.00848,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.210282,1281.481,48.91393,0.00863,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.204122,1290.965,54.72165,0.009138,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.197548,1300.592,61.09941,0.009995,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.190465,1310.621,68.27776,0.011216,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.18288,1321.579,76.77235,0.012758,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,11SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.175009,1334.801,87.91127,0.014245,1.53,1.61,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.2,1249.05
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.342058,1108.709,149.1372,0.072695,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.316266,1143.953,117.0938,0.047095,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.2865,1188.338,79.59237,0.015178,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.278446,1204.378,67.4415,0.011042,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.271516,1218.615,57.34719,0.009887,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.258508,1243.797,41.16228,0.008916,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.252441,1255.3,34.59348,0.008457,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.246712,1266.38,28.82847,0.00798,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.241305,1277.247,23.74747,0.007617,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.236054,1288.098,19.24476,0.007543,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.230772,1299.13,15.24205,0.007603,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.225463,1310.632,11.69399,0.007658,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.264887,1231.65,48.68336,0.009372,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.220127,1323.046,8.565016,0.007907,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.214841,1337.196,5.8312,0.008453,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.210293,1355.175,3.486389,0.00951,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.30136,1125.243,5.311576,0.02231,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.298051,1169.1,95.24982,0.026547,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.29027,1152.818,8.407811,0.01717,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.28062,1174.132,11.69221,0.012997,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.273001,1191.583,15.21362,0.010264,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.26666,1206.652,18.98745,0.009056,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.260675,1220.208,22.9885,0.008647,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.254775,1232.686,27.21343,0.008351,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.24903,1244.358,31.69409,0.008052,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.243458,1255.443,36.47252,0.007844,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.237988,1266.132,41.59284,0.007753,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.232544,1276.59,47.11335,0.007781,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.227043,1286.978,53.11309,0.007951,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.221378,1297.471,59.70274,0.008282,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.215445,1308.287,67.05718,0.008854,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.209142,1319.765,75.48238,0.009792,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.202452,1332.559,85.61452,0.01112,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,12SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.195596,1348.274,99.05272,0.012695,1.37,1.49,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.32,1251.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.471961,1045.651,160.3215,0.117663,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.425935,1083.998,125.9696,0.075095,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.394083,1112.148,101.9204,0.044507,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.35608,1152.74,70.48189,0.020808,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.342734,1169.114,59.14925,0.016796,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.332475,1184.016,49.7763,0.013456,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.316913,1211.6,34.87704,0.01121,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.309498,1224.868,28.70914,0.01094,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.302191,1238.09,23.2395,0.010915,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.294694,1251.476,18.3741,0.011498,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.286691,1265.262,14.04829,0.012085,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.278663,1280.058,10.25176,0.012079,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.271938,1297.359,6.983046,0.012858,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.324394,1198.055,41.83419,0.011697,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.372353,1134.194,84.29055,0.027955,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.268041,1320.398,4.205982,0.016788,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.350047,1054.534,5.914251,0.023439,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.338873,1084.057,9.413501,0.019016,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.327567,1107.454,13.09138,0.016532,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.534001,990.7789,210.964,0.161209,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.317198,1126.93,16.95453,0.014456,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.308068,1143.727,21.03764,0.012979,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.299254,1158.745,25.30613,0.012102,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.290956,1172.421,29.7972,0.011075,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.283751,1185.093,34.62521,0.010353,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.277029,1197.099,39.79437,0.010243,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.270203,1208.64,45.2809,0.010552,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.262941,1219.836,51.07677,0.011598,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.254699,1230.719,57.11153,0.013162,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.245317,1241.319,63.38121,0.014408,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.235217,1251.832,70.09013,0.015346,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.224693,1262.613,77.57889,0.016611,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.213718,1274.23,86.3872,0.018426,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,15SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.202431,1288.077,97.89034,0.020289,0.36,1.02,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.12,1192.7
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.380411,1061.209,159.2008,0.057792,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.359554,1096.393,127.7165,0.036315,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.333862,1143.2,89.00989,0.015885,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.324327,1161.184,75.44717,0.013533,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.315532,1177.227,64.05869,0.012327,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.300049,1205.488,45.97695,0.010442,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.293212,1218.416,38.68376,0.009856,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.286684,1230.899,32.26476,0.009515,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.280347,1243.15,26.58398,0.009211,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.274218,1255.4,21.54973,0.008898,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.268213,1267.904,17.08201,0.008899,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.261982,1280.92,13.10757,0.009415,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.307433,1191.864,54.3465,0.011322,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.255287,1294.838,9.586001,0.010003,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.248494,1310.614,6.511882,0.010069,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.242518,1330.63,3.883675,0.009569,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.356309,1071.015,6.130269,0.02478,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.344897,1122.301,105.7273,0.022279,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.344087,1101.789,9.732557,0.019422,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.333745,1125.658,13.58386,0.015307,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.32483,1145.511,17.68683,0.012972,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.316567,1162.835,22.02609,0.011872,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.308648,1178.408,26.59872,0.011227,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.301081,1192.691,31.42881,0.010641,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.293905,1206.022,36.55895,0.010067,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.287081,1218.677,42.0397,0.009621,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.280505,1230.884,47.92722,0.009351,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.274071,1242.847,54.29463,0.009219,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.267686,1254.766,61.2448,0.009267,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.261177,1266.845,68.90554,0.00964,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.254289,1279.318,77.44865,0.010376,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.246865,1292.554,87.21018,0.011346,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.239061,1307.368,98.99442,0.012368,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,16SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.231385,1325.785,114.8192,0.013298,0.23,0.84,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.08,1213.6
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,90,0.498562,972.3218,192.7441,0.083653,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,85,0.466728,1015.72,153.918,0.059723,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,80,0.439643,1048.558,125.6786,0.041764,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,75,0.416164,1075.014,103.8635,0.030347,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,65,0.383825,1115.72,73.26359,0.018529,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,60,0.372563,1132.625,61.99353,0.016544,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,55,0.362326,1148.289,52.31347,0.015204,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,45,0.343495,1177.286,36.49122,0.013934,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,40,0.334144,1191.09,29.93466,0.013763,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,35,0.325117,1204.77,24.15722,0.012963,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,50,0.352777,1163.086,43.89487,0.014155,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,30,0.316723,1218.701,19.08519,0.01213,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,25,0.30875,1233.287,14.62382,0.011823,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,20,0.301107,1249.14,10.70849,0.012476,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,15,0.29475,1267.745,7.317608,0.015951,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,70,0.397613,1096.915,86.82063,0.022866,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,C,1,30,64881510,SPX,9999,32768,,A,,10,0.291863,1292.831,4.428134,0.023818,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.434375,994.484,7.190281,0.032046,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.419033,1029.451,11.40719,0.027033,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.40294,1057.362,15.78113,0.023673,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.387337,1080.694,20.28483,0.020199,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
108105,17SEP08,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.374421,1100.557,25.04989,0.016712,0.07,0.03,0.03,1.03,1.5,1.64,1.91,2.52,2.93,3.41,4.08,1156.39
